project,product_id,institute,model,experiment,frequency,modeling_realm,mip_table,ensemble_member,version,variable,temporal_subset,format,uri
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,028101-028512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_028101-028512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,028601-029012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_028601-029012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,029101-029512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_029101-029512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,029601-030012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_029601-030012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,030101-030512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_030101-030512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,030601-031012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_030601-031012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,031101-031512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_031101-031512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,031601-032012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_031601-032012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,032101-032512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_032101-032512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,032601-033012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_032601-033012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,033101-033512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_033101-033512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,033601-034012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_033601-034012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,034101-034512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_034101-034512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,034601-035012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_034601-035012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,035101-035512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_035101-035512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,035601-036012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_035601-036012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,036101-036512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_036101-036512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,036601-037012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_036601-037012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,037101-037512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_037101-037512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,037601-038012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_037601-038012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,038101-038512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_038101-038512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,038601-039012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_038601-039012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,039101-039512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_039101-039512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,039601-040012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_039601-040012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,040101-040512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_040101-040512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,040601-041012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_040601-041012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,041101-041512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_041101-041512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,041601-042012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_041601-042012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,042101-042512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_042101-042512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,042601-043012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_042601-043012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,043101-043512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_043101-043512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,043601-044012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_043601-044012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,044101-044512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_044101-044512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,044601-045012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_044601-045012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,045101-045512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_045101-045512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,045601-046012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_045601-046012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,046101-046512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_046101-046512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,046601-047012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_046601-047012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,047101-047512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_047101-047512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,047601-048012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_047601-048012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,048101-048512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_048101-048512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,048601-049012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_048601-049012.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,049101-049512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_049101-049512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,piControl,mon,atmos,Amon,r1i1p1,v20120227,tas,049601-050012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/piControl/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_piControl_r1i1p1_049601-050012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,000101-000512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_000101-000512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,000601-001012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_000601-001012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,001101-001512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_001101-001512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,001601-002012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_001601-002012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,002101-002512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_002101-002512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,002601-003012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_002601-003012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,003101-003512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_003101-003512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,003601-004012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_003601-004012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,004101-004512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_004101-004512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,004601-005012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_004601-005012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,005101-005512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_005101-005512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,005601-006012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_005601-006012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,006101-006512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_006101-006512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,006601-007012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_006601-007012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,007101-007512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_007101-007512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,007601-008012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_007601-008012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,008101-008512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_008101-008512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,008601-009012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_008601-009012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,009101-009512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_009101-009512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,009601-010012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_009601-010012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,010101-010512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_010101-010512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,010601-011012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_010601-011012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,011101-011512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_011101-011512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,011601-012012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_011601-012012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,012101-012512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_012101-012512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,012601-013012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_012601-013012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,013101-013512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_013101-013512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,013601-014012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_013601-014012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,014101-014512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_014101-014512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,014601-015012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_014601-015012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,015101-015512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_015101-015512.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,015601-016012,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_015601-016012.nc
cmip5,output1,NOAA-GFDL,GFDL-ESM2M,piControl,mon,atmos,Amon,r1i1p1,v20130214,tas,016101-016512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-ESM2M/piControl/mon/atmos/Amon/r1i1p1/v20130214/tas/tas_Amon_GFDL-ESM2M_piControl_r1i1p1_016101-016512.nc
